date_observed,description,comments,place_name,latitude,longitude,geoprivacy,max_depth,bottom_time,observer_name,year,abundance,presence,pres_abs,abundance_recode,wasting,location_code,num_surveys,multiple_surveys
2002-05-20T13:24:00Z,NA,NA,"Price Island, XL Rock",52.394392,-128.790123,open,90,52,Andy Lamb,2002,1,1,1,2,0,"Price Island, XL Rock",1,0
2002-05-21T09:14:00Z,NA,NA,"Annis Point, Annis Rock",52.00895,-130.97598,open,76,48,Andy Lamb,2002,1,1,1,2,0,"Annis Point, Annis Rock",1,0
2002-05-21T13:23:00Z,purple and orange,NA,"Kerouard Islands, south group",51.91412,-130.99931,open,90,49,Andy Lamb,2002,1,1,1,2,0,"Kerouard Islands, south group",1,0
2002-05-21T19:47:00Z,NA,NA,"Anthony Island, Ninstints",52.0923,-131.22365,open,70,52,Andy Lamb,2002,1,1,1,2,0,"Anthony Island, Ninstints",1,0
2002-05-22T09:35:00Z,NA,NA,Flattop Island,52.091996,-131.13992,open,75,50,Andy Lamb,2002,1,1,1,2,0,Flattop Island,1,0
2002-05-22T13:00:00Z,NA,NA,"Popham Island, dock",49.35911,-123.48462,open,24,33,Donna Gibbs,2002,2,1,1,3,0,"Popham Island, dock",1,0
2002-05-22T16:02:00Z,NA,NA,"Houston Stewart Channel, marker",52.15897,-131.08258,open,72,56,Andy Lamb,2002,1,1,1,2,0,"Houston Stewart Channel, marker",1,0
2002-05-22T20:18:00Z,NA,NA,"Houston Stewart Channel, north side islets",52.11598,-130.92878,open,76,53,Andy Lamb,2002,1,1,1,2,0,"Houston Stewart Channel, north side islets",1,0
2002-05-23T13:34:00Z,NA,NA,Garcin Rocks,52.20937,-130.96727,open,105,49,Andy Lamb,2002,1,1,1,2,0,Garcin Rocks,1,0
2002-05-23T16:34:00Z,NA,NA,Huff Rock Reef,52.08651,-131.12794,open,70,41,Andy Lamb,2002,1,1,1,2,0,Huff Rock Reef,1,0
2002-05-24T10:32:00Z,NA,NA,Collinson Rock,53.043558,-131.48991,open,105,49,Andy Lamb,2002,2,1,1,3,0,Collinson Rock,1,0
2002-05-24T16:32:00Z,NA,NA,"Bischof Islands, rock",52.5765,-131.561,open,95,49,Andy Lamb,2002,1,1,1,2,0,"Bischof Islands, rock",1,0
2002-05-24T20:02:00Z,NA,NA,"Bischof Islands, central cove",52.5765,-131.561,open,102,55,Andy Lamb,2002,1,1,1,2,0,"Bischof Islands, central cove",1,0
2002-05-25T09:34:00Z,NA,NA,"Bischof Islands, pinnacle",52.5765,-131.561,open,92,41,Andy Lamb,2002,1,1,1,2,0,"Bischof Islands, pinnacle",1,0
2002-05-25T13:00:00Z,intertidal,NA,Captain Island,49.787069,-123.998404,open,125,45,Charlie Gibbs,2002,2,1,1,3,0,Captain Island,1,0
2002-05-25T14:02:00Z,NA,NA,"Bischof Islands, Magical Pinnacle",52.5765,-131.561,open,106,55,Andy Lamb,2002,1,1,1,2,0,"Bischof Islands, Magical Pinnacle",1,0
2002-05-25T17:52:00Z,NA,NA,Backeddy Pub,49.7572,-123.93925,open,102,38,Charlie Gibbs,2002,2,1,1,3,0,Backeddy Pub,1,0
2002-05-26T14:32:00Z,NA,NA,Dillon Rock,50.855427,-127.854844,open,72,51,Andy Lamb,2002,2,1,1,3,0,Dillon Rock,1,0
2002-05-26T18:11:00Z,NA,NA,Browning Wall,50.847722,-127.643881,open,83,51,Andy Lamb,2002,1,1,1,2,0,Browning Wall,1,0
2002-05-27T10:32:00Z,NA,NA,Plumper Rock,50.585009,-126.764268,open,91,42,Andy Lamb,2002,1,1,1,2,0,Plumper Rock,1,0
2002-05-27T16:21:00Z,NA,NA,Copper Cliffs,50.0927,-125.2686,open,81,49,Andy Lamb,2002,1,1,1,2,0,Copper Cliffs,1,0
2002-06-02T11:01:00Z,collected,NA,Green Point Bay,49.704,-124.076,open,76,57,Andy Lamb,2002,1,1,1,2,0,Green Point Bay,1,0
2002-06-06T06:45:00Z,NA,NA,Hawkins Island,48.84,-123.36833,open,40,27,Donna Gibbs,2002,2,1,1,3,0,Hawkins Island,1,0
2002-06-15T12:13:00Z,NA,NA,Green Point Bay,49.704,-124.076,open,71,58,Andy Lamb,2002,1,1,1,2,0,Green Point Bay,1,0
2002-06-19T13:00:00Z,NA,NA,Starboat Cove NE,49.33234,-123.25976,open,91,46,Andy Lamb,2002,2,1,1,3,0,Starboat Cove NE,1,0
2002-06-23T12:39:00Z,NA,NA,Porteau wrecks,49.56103,-123.23512,open,57,48,Charlie Gibbs,2002,1,1,1,2,0,Porteau wrecks,1,0
2002-06-26T16:01:00Z,NA,NA,Green Point Bay,49.704,-124.076,open,67,38,Andy Lamb,2002,1,1,1,2,0,Green Point Bay,1,0
2002-07-03T11:03:00Z,NA,NA,Maud Bay,50.133251,-125.335819,open,113,50,Andy Lamb,2002,3,1,1,4,0,Maud Bay,1,0
2002-07-03T19:42:00Z,NA,NA,Caulfeild Cove,49.33717,-123.24942,open,63,67,Charlie Gibbs,2002,3,1,1,4,0,Caulfeild Cove,1,0
2002-07-03T20:37:00Z,NA,NA,"Kuldekdema Island, wall",54.789166,-130.354398,open,95,46,Andy Lamb,2002,NA,NA,0,1,0,"Kuldekdema Island, wall",1,0
2002-07-04T08:34:00Z,NA,NA,Adam's Wall,51.717458,-128.167883,open,92,61,Andy Lamb,2002,2,1,1,3,0,Adam's Wall,1,0
2002-07-04T14:34:00Z,big,NA,Hakai Pinnacle,51.769327,-128.185043,open,87,55,Andy Lamb,2002,1,1,1,2,0,Hakai Pinnacle,1,0
2002-07-04T20:34:00Z,juvs. shallow,NA,Adam's Wall,51.717458,-128.167883,open,92,51,Andy Lamb,2002,1,1,1,2,0,Adam's Wall,1,0
2002-07-05T10:31:00Z,NA,NA,wreck of the Ohio,54.6516,-130.8275,open,102,59,Andy Lamb,2002,NA,NA,0,1,0,wreck of the Ohio,1,0
2002-07-06T10:34:00Z,NA,NA,Gnarled/White Pinnacle,54.6405,-130.8277,open,112,143,Andy Lamb,2002,2,1,1,3,0,Gnarled/White Pinnacle,1,0
2002-07-11T13:40:00Z,NA,NA,"Popham Island, hot spot reef",49.3575,-123.48253,open,40,45,Donna Gibbs,2002,NA,NA,0,1,0,"Popham Island, hot spot reef",1,0
2002-07-16T11:34:00Z,NA,NA,Green Point Bay,49.704,-124.076,open,69,31,Andy Lamb,2002,1,1,1,2,0,Green Point Bay,1,0
2002-07-17T12:00:00Z,NA,NA,Hutt boot marker,49.40751,-123.37591,open,50,35,Donna Gibbs,2002,2,1,1,3,0,Hutt boot marker,1,0
2002-07-17T12:03:00Z,small,NA,"Sutton Islets, east islet, SW point",49.76273,-123.93908,open,87,67,Andy Lamb,2002,1,1,1,2,0,"Sutton Islets, east islet, SW point",1,0
2002-07-17T13:20:00Z,NA,NA,W Bowen marker,49.38882,-123.41017,open,60,40,Donna Gibbs,2002,1,1,1,2,0,W Bowen marker,1,0
2002-07-17T19:22:00Z,NA,NA,"Whytecliff, north of Cut",49.3725,-123.29383,open,77,55,Charlie Gibbs,2002,4,1,1,5,0,"Whytecliff, north of Cut",1,0
2002-07-18T10:21:00Z,NA,NA,Moore Point,49.6188,-124.0646,open,71,46,Andy Lamb,2002,1,1,1,2,0,Moore Point,1,0
2002-07-18T15:09:00Z,NA,NA,Snapper Gulch,49.673366,-124.085439,open,83,67,Andy Lamb,2002,2,1,1,3,0,Snapper Gulch,1,0
2002-08-02T14:02:00Z,NA,NA,Turtle Rock,48.86167,-123.3,open,89,70,Andy Lamb,2002,3,1,1,4,0,Turtle Rock,1,0
2002-08-03T15:13:00Z,NA,NA,Whiskey Cove,49.32094,-122.92817,open,72,62,Charlie Gibbs,2002,3,1,1,4,0,Whiskey Cove,1,0
2002-08-15T12:10:00Z,NA,NA,Point Atkinson,49.32967,-123.26487,open,59,35,Donna Gibbs,2002,3,1,1,4,0,Point Atkinson,1,0
2002-08-18T16:58:00Z,NA,NA,Walt's Wall,50.588088,-126.833791,open,80,44,Charlie Gibbs,2002,2,1,1,3,0,Walt's Wall,1,0
2002-08-18T20:54:00Z,very large,NA,Stubbs Island,50.604014,-126.819704,open,92,37,Charlie Gibbs,2002,2,1,1,3,0,Stubbs Island,1,0
2002-08-19T10:55:00Z,"large, at 40 feet",NA,Lingcod Alley,54.6516,-130.8275,open,105,37,Charlie Gibbs,2002,2,1,1,3,0,Lingcod Alley,1,0
2002-08-20T10:44:00Z,NA,NA,Adam's Wall,51.717458,-128.167883,open,75,50,Charlie Gibbs,2002,2,1,1,3,0,Adam's Wall,1,0
2002-08-20T16:35:00Z,NA,NA,wreck of the Drum Rock,54.6516,-130.8275,open,109,42,Charlie Gibbs,2002,1,1,1,2,0,wreck of the Drum Rock,1,0
2002-08-21T14:07:00Z,NA,NA,Dillon Rock,50.855427,-127.854844,open,77,52,Charlie Gibbs,2002,2,1,1,3,0,Dillon Rock,1,0
2002-08-22T12:23:00Z,NA,NA,Pearse Island,50.588088,-126.833791,open,90,46,Charlie Gibbs,2002,NA,NA,0,1,0,Pearse Island,1,0
2002-08-22T16:47:00Z,NA,NA,Plumper Rock,50.585009,-126.764268,open,85,43,Charlie Gibbs,2002,2,1,1,3,0,Plumper Rock,1,0
2002-08-23T09:51:00Z,NA,NA,wreck of the Cape Breton,49.218052,-123.889463,open,117,40,Charlie Gibbs,2002,1,1,1,2,0,wreck of the Cape Breton,1,0
2002-08-31T12:15:00Z,NA,NA,Saltery Bay,49.779157,-124.189988,open,133,46,Charlie Gibbs,2002,2,1,1,3,0,Saltery Bay,1,0
2002-08-31T21:02:00Z,NA,NA,Saltery Bay,49.779157,-124.189988,open,98,44,Charlie Gibbs,2002,2,1,1,3,0,Saltery Bay,1,0
2002-09-01T14:26:00Z,NA,NA,Saltery Bay,49.779157,-124.189988,open,117,31,Charlie Gibbs,2002,2,1,1,3,0,Saltery Bay,1,0
2002-09-11T12:00:00Z,"light in colour, mixed with mottled",NA,"Popham Island, peninsula",49.35814,-123.48698,open,50,45,Donna Gibbs,2002,1,1,1,2,0,"Popham Island, peninsula",1,0
2002-09-11T14:00:00Z,NA,NA,"Popham Island, seal reef",49.363,-123.49683,open,30,30,Donna Gibbs,2002,NA,NA,0,1,0,"Popham Island, seal reef",1,0
2002-09-12T11:30:00Z,NA,NA,Grace Islets,49.43266,-123.44821,open,50,40,Donna Gibbs,2002,1,1,1,2,0,Grace Islets,1,0
2002-09-12T12:30:00Z,light coloured,NA,Grace Islets,49.43266,-123.44821,open,40,38,Donna Gibbs,2002,1,1,1,2,0,Grace Islets,1,0
2002-09-20T12:00:00Z,NA,NA,Breakwater Island,49.14167,-123.67833,open,35,35,Donna Gibbs,2002,1,1,1,2,0,Breakwater Island,1,0
2002-09-23T13:50:00Z,NA,NA,Porteau shoreline north,49.56283,-123.23417,open,56,39,Donna Gibbs,2002,NA,NA,0,1,0,Porteau shoreline north,1,0
2002-09-28T11:42:00Z,collected,NA,Kingfisher Bay,49.760423,-123.942131,open,103,55,Andy Lamb,2002,2,1,1,3,0,Kingfisher Bay,1,0
2002-09-28T15:32:00Z,NA,NA,"Sutton Islets, east islet, SW point",49.76273,-123.93908,open,67,61,Andy Lamb,2002,2,1,1,3,0,"Sutton Islets, east islet, SW point",1,0
2002-09-29T11:02:00Z,NA,NA,Snapper Gulch,49.673366,-124.085439,open,94,60,Andy Lamb,2002,2,1,1,3,0,Snapper Gulch,1,0
2002-10-09T10:18:00Z,NA,NA,Jaf Bay,48.929146,-125.541263,open,41,61,Andy Lamb,2002,1,1,1,2,0,Jaf Bay,1,0
2002-10-16T20:21:00Z,NA,NA,Caulfeild Cove,49.33717,-123.24942,open,62,58,Andy Lamb,2002,2,1,1,3,0,Caulfeild Cove,1,0
2002-10-20T14:44:00Z,NA,NA,Woodlands,49.34158,-122.91888,open,95,8,Charlie Gibbs,2002,5,1,1,6,0,Woodlands,1,0
2002-10-24T14:45:00Z,NA,NA,"Breakwater Island, outside n.end",49.12833,-123.68333,open,26,25,Donna Gibbs,2002,NA,NA,0,1,0,"Breakwater Island, outside n.end",1,0
2002-10-24T17:30:00Z,NA,NA,Gabriola Pass (inside west),49.1287,-123.7029,open,40,30,Donna Gibbs,2002,2,1,1,3,0,Gabriola Pass (inside west),1,0
2002-10-26T11:09:00Z,collected,NA,Anderson Bay,49.512358,-124.130188,open,61,59,Andy Lamb,2002,2,1,1,3,0,Anderson Bay,1,0
2002-11-04T17:34:00Z,NA,NA,Strathcona,49.31677,-122.93987,open,27,37,Andy Lamb,2002,2,1,1,3,0,Strathcona,1,0
2002-11-16T11:09:00Z,NA,NA,"Bowyer Island, W (UCBC buoy)",49.43312,-123.27538,open,66,42,Charlie Gibbs,2002,2,1,1,3,0,"Bowyer Island, W (UCBC buoy)",1,0
2002-11-16T12:46:00Z,collected forphoto next dive,NA,Snapper Gulch,49.673366,-124.085439,open,92,55,Andy Lamb,2002,2,1,1,3,0,Snapper Gulch,1,0
2002-11-17T12:09:00Z,NA,NA,Snapper Gulch,49.673366,-124.085439,open,82,49,Andy Lamb,2002,1,1,1,2,0,Snapper Gulch,1,0
2002-12-05T14:30:00Z,1s,NA,Porteau wrecks,49.56103,-123.23512,open,40,30,Donna Gibbs,2002,NA,NA,0,1,0,Porteau wrecks,1,0
2002-12-06T17:57:00Z,NA,NA,Cates Park,49.30104,-122.95443,open,57,47,Andy Lamb,2002,5,1,1,6,0,Cates Park,1,0
2002-12-06T18:06:00Z,NA,NA,"Cates Park, Panorama",49.30579,-122.94722,open,53,55,Charlie Gibbs,2002,3,1,1,4,0,"Cates Park, Panorama",1,0
2003-01-01T14:43:00Z,NA,NA,Andy's property,48.86797,-123.30296,open,83,60,Andy Lamb,2003,1,1,1,2,0,Andy's property,1,0
2003-01-04T11:03:00Z,NA,NA,Backeddy Pub,49.7572,-123.93925,open,27,58,Andy Lamb,2003,1,1,1,2,0,Backeddy Pub,1,0
2003-01-04T11:30:00Z,aggregated,NA,Backeddy Pub,49.7572,-123.93925,open,100,50,Donna Gibbs,2003,2,1,1,3,0,Backeddy Pub,1,0
2003-01-05T11:02:00Z,NA,NA,Backeddy Pub,49.7572,-123.93925,open,69,55,Andy Lamb,2003,2,1,1,3,0,Backeddy Pub,1,0
2003-01-06T11:45:00Z,collected,NA,Anderson Bay,49.512358,-124.130188,open,90,60,Andy Lamb,2003,2,1,1,3,0,Anderson Bay,1,0
2003-01-15T09:38:00Z,NA,NA,Caldwell Pinnacle,49.744717,-124.039216,open,135,20,Donna Gibbs,2003,NA,NA,0,1,0,Caldwell Pinnacle,1,0
2003-01-16T12:30:00Z,NA,NA,Backeddy Pub,49.7572,-123.93925,open,80,30,Donna Gibbs,2003,3,1,1,4,0,Backeddy Pub,1,0
2003-01-18T10:49:00Z,NA,NA,Moore Point,49.6188,-124.0646,open,72,59,Andy Lamb,2003,1,1,1,2,0,Moore Point,1,0
2003-01-22T11:00:00Z,NA,NA,Kettle Point,49.36217,-123.287,open,60,40,Donna Gibbs,2003,6,1,1,7,0,Kettle Point,1,0
2003-01-23T11:15:00Z,NA,NA,"Popham Island, sponge reef",49.36025,-123.49233,open,60,20,Donna Gibbs,2003,NA,NA,0,1,0,"Popham Island, sponge reef",1,0
2003-02-04T10:00:00Z,NA,NA,Gabriola Reefs,49.13833,-123.6555,open,60,45,Donna Gibbs,2003,1,1,1,2,0,Gabriola Reefs,1,0
2003-02-04T14:00:00Z,NA,NA,"De Courcy Island, SE point",49.09167,-123.8,open,60,45,Donna Gibbs,2003,1,1,1,2,0,"De Courcy Island, SE point",1,0
2003-02-05T09:45:00Z,NA,NA,"Ruxton Island, Passage Marker",49.09,-123.71667,open,93,43,Donna Gibbs,2003,2,1,1,3,0,"Ruxton Island, Passage Marker",1,0
2003-02-09T10:24:00Z,NA,NA,Caulfeild Cove,49.33717,-123.24942,open,77,40,Andy Lamb,2003,1,1,1,2,0,Caulfeild Cove,1,0
2003-02-12T13:37:00Z,NA,NA,White Islet,49.417528,-123.710542,open,60,27,Donna Gibbs,2003,2,1,1,3,0,White Islet,1,0
2003-02-15T09:53:00Z,down to 60 feet,NA,Andy's property,48.86797,-123.30296,open,72,52,Charlie Gibbs,2003,3,1,1,4,0,Andy's property,1,0
2003-02-15T10:00:00Z,NA,NA,Andy's property,48.86797,-123.30296,open,70,57,Donna Gibbs,2003,2,1,1,3,0,Andy's property,1,0
2003-02-15T10:03:00Z,NA,NA,Andy's property,48.86797,-123.30296,open,77,58,Andy Lamb,2003,2,1,1,3,0,Andy's property,1,0
2003-02-15T13:31:00Z,NA,NA,Georgina Point,48.87333,-123.285,open,68,51,Charlie Gibbs,2003,2,1,1,3,0,Georgina Point,1,0
2003-02-15T14:24:00Z,NA,NA,Georgina Point,48.87333,-123.285,open,76,59,Andy Lamb,2003,1,1,1,2,0,Georgina Point,1,0
2003-02-19T13:00:00Z,NA,NA,Cod Rock,49.36233,-123.42728,open,52,34,Donna Gibbs,2003,3,1,1,4,0,Cod Rock,1,0
2003-02-20T20:45:00Z,NA,NA,Copper Cove,49.37897,-123.28012,open,122,61,Charlie Gibbs,2003,2,1,1,3,0,Copper Cove,1,0
2003-02-23T10:51:00Z,NA,NA,Snapper Gulch,49.673366,-124.085439,open,42,60,Andy Lamb,2003,2,1,1,3,0,Snapper Gulch,1,0
2003-02-26T09:30:00Z,NA,NA,"W Passage Reefs, north",49.346944,-123.325833,open,60,40,Donna Gibbs,2003,NA,NA,0,1,0,"W Passage Reefs, north",1,0
2003-03-09T12:57:00Z,NA,NA,Whytecliff,49.371666,-123.293335,open,107,49,Charlie Gibbs,2003,2,1,1,3,0,Whytecliff,1,0
2003-03-20T19:46:00Z,small,NA,Woodlands,49.34158,-122.91888,open,91,52,Andy Lamb,2003,5,1,1,6,0,Woodlands,1,0
2003-03-22T10:19:00Z,NA,NA,Fearney Bluffs,49.648,-124.089,open,100,15,Andy Lamb,2003,1,1,1,2,0,Fearney Bluffs,1,0
2003-03-22T11:42:00Z,NA,NA,Snapper Gulch,49.673366,-124.085439,open,79,35,Andy Lamb,2003,2,1,1,3,0,Snapper Gulch,1,0
2003-03-23T10:57:00Z,NA,NA,Green Point Bay,49.704,-124.076,open,81,58,Andy Lamb,2003,1,1,1,2,0,Green Point Bay,1,0
2003-03-29T15:59:00Z,NA,NA,Caulfeild Cove,49.33717,-123.24942,open,78,58,Charlie Gibbs,2003,2,1,1,3,0,Caulfeild Cove,1,0
2003-04-08T11:05:00Z,NA,NA,Hutt boot marker,49.40751,-123.37591,open,60,29,Donna Gibbs,2003,NA,NA,0,1,0,Hutt boot marker,1,0
2003-04-09T13:00:00Z,NA,NA,"Popham Island, west reef",49.367222,-123.493611,open,60,30,Donna Gibbs,2003,NA,NA,0,1,0,"Popham Island, west reef",1,0
2003-04-12T11:05:00Z,NA,NA,Kyen Point,48.952507,-125.193858,open,68,49,Charlie Gibbs,2003,3,1,1,4,0,Kyen Point,1,0
2003-04-12T14:55:00Z,NA,NA,Mahk Reef,48.944273,-125.235184,open,72,60,Charlie Gibbs,2003,2,1,1,3,0,Mahk Reef,1,0
2003-04-13T09:55:00Z,NA,NA,Renate's Reef,48.929572,-125.304356,open,67,57,Charlie Gibbs,2003,2,1,1,3,0,Renate's Reef,1,0
2003-04-13T13:56:00Z,NA,NA,Chup Point,48.955025,-125.032349,open,108,45,Charlie Gibbs,2003,2,1,1,3,0,Chup Point,1,0
2003-04-20T14:36:00Z,NA,NA,Georgina Point,48.87333,-123.285,open,83,48,Andy Lamb,2003,2,1,1,3,0,Georgina Point,1,0
2003-04-20T14:47:00Z,NA,NA,Georgina Point,48.87333,-123.285,open,78,45,Charlie Gibbs,2003,2,1,1,3,0,Georgina Point,1,0
2003-04-24T18:58:00Z,NA,NA,Lookout Island,49.98981,-127.42458,open,39,40,Donna Gibbs,2003,1,1,1,2,0,Lookout Island,1,0
2003-04-25T12:00:00Z,NA,NA,Mystery Island,50.0187,-127.3602,open,30,45,Donna Gibbs,2003,2,1,1,3,0,Mystery Island,1,0
2003-04-26T07:36:00Z,collected,NA,Backeddy Pub,49.7572,-123.93925,open,86,51,Andy Lamb,2003,3,1,1,4,0,Backeddy Pub,1,0
2003-04-26T09:30:00Z,NA,NA,Kyuquot Sound Lodge,50.0187,-127.3602,open,30,40,Donna Gibbs,2003,1,1,1,2,0,Kyuquot Sound Lodge,1,0
2003-04-26T12:28:00Z,NA,NA,Glory Hole,49.74226,-123.895123,open,68,53,Charlie Gibbs,2003,3,1,1,4,0,Glory Hole,1,0
2003-04-26T14:48:00Z,NA,NA,"Foley Head, Argonaut Point",49.8042,-123.9642,open,115,43,Charlie Gibbs,2003,2,1,1,3,0,"Foley Head, Argonaut Point",1,0
2003-04-26T17:00:00Z,NA,NA,Thorton Island,50.0187,-127.3602,open,60,50,Donna Gibbs,2003,1,1,1,2,0,Thorton Island,1,0
2003-04-27T11:25:00Z,NA,NA,Snapper Gulch,49.673366,-124.085439,open,119,67,Charlie Gibbs,2003,3,1,1,4,0,Snapper Gulch,1,0
2003-04-27T11:42:00Z,collected,NA,Snapper Gulch,49.673366,-124.085439,open,107,62,Andy Lamb,2003,3,1,1,4,0,Snapper Gulch,1,0
2003-05-04T10:05:00Z,NA,NA,Davis Bay,49.445245,-123.730054,open,60,30,Donna Gibbs,2003,1,1,1,2,0,Davis Bay,1,0
2003-05-04T12:20:00Z,NA,NA,Anderson Bay,49.512358,-124.130188,open,100,45,Donna Gibbs,2003,1,1,1,2,0,Anderson Bay,1,0
2003-05-04T18:20:00Z,NA,NA,Copeland Island,50.006329,-124.80786,open,72,45,Donna Gibbs,2003,1,1,1,2,0,Copeland Island,1,0
2003-05-05T09:20:00Z,NA,NA,Grant Reefs,49.8862,-124.7918,open,45,55,Donna Gibbs,2003,1,1,1,2,0,Grant Reefs,1,0
2003-05-05T14:10:00Z,NA,NA,Norris Rocks,49.4838,-124.6476,open,60,50,Donna Gibbs,2003,1,1,1,2,0,Norris Rocks,1,0
2003-05-06T09:45:00Z,NA,NA,Anderson Bay,49.512358,-124.130188,open,110,40,Donna Gibbs,2003,2,1,1,3,0,Anderson Bay,1,0
2003-05-06T13:15:00Z,NA,NA,Anderson Bay,49.512358,-124.130188,open,80,40,Donna Gibbs,2003,1,1,1,2,0,Anderson Bay,1,0
2003-05-15T16:01:00Z,NA,NA,Lucan Gap,50.850578,-127.656457,open,63,51,Andy Lamb,2003,3,1,1,4,0,Lucan Gap,1,0
2003-05-15T20:23:00Z,NA,NA,Browning Wall,50.847722,-127.643881,open,82,45,Andy Lamb,2003,NA,NA,0,1,0,Browning Wall,1,0
2003-05-16T18:11:00Z,NA,NA,Butedale Cannery Dock,53.161473,-128.693104,open,93,55,Andy Lamb,2003,5,1,1,6,0,Butedale Cannery Dock,1,0
2003-05-17T09:11:00Z,NA,NA,"Reef Island, islets",52.891142,-131.560149,open,82,55,Andy Lamb,2003,2,1,1,3,0,"Reef Island, islets",1,0
2003-05-19T09:37:00Z,NA,NA,"Reef Island, northeast corner",52.891142,-131.560149,open,104,57,Andy Lamb,2003,2,1,1,3,0,"Reef Island, northeast corner",1,0
2003-05-19T20:09:00Z,NA,NA,Bischof Reef,52.5765,-131.561,open,97,46,Andy Lamb,2003,2,1,1,3,0,Bischof Reef,1,0
2003-05-20T16:11:00Z,NA,NA,Inner Low Island,52.32307,-131.4473,open,91,44,Andy Lamb,2003,3,1,1,4,0,Inner Low Island,1,0
2003-05-21T09:42:00Z,NA,NA,Bush Island,52.30408,-131.27788,open,96,52,Andy Lamb,2003,1,1,1,2,0,Bush Island,1,0
2003-05-21T16:21:00Z,orange huge,NA,Elswa Reef,52.31195,-131.2614,open,100,58,Andy Lamb,2003,3,1,1,4,0,Elswa Reef,1,0
2003-05-21T20:12:00Z,NA,NA,"Harriot Harbour, Jedway",52.30582,-131.22637,open,54,32,Andy Lamb,2003,NA,NA,0,1,0,"Harriot Harbour, Jedway",1,0
2003-05-22T17:37:00Z,NA,NA,wreck of the North Sea,54.6516,-130.8275,open,86,58,Andy Lamb,2003,2,1,1,3,0,wreck of the North Sea,1,0
2003-05-23T09:21:00Z,NA,NA,Outer Narrows,51.087478,-127.63324,open,94,40,Andy Lamb,2003,1,1,1,2,0,Outer Narrows,1,0
2003-05-23T14:30:00Z,NA,NA,Hutt boot marker,49.40751,-123.37591,open,60,50,Donna Gibbs,2003,1,1,1,2,0,Hutt boot marker,1,0
2003-05-23T17:29:00Z,NA,NA,Plumper Rock,50.585009,-126.764268,open,100,40,Andy Lamb,2003,2,1,1,3,0,Plumper Rock,1,0
2003-05-24T09:27:00Z,NA,NA,"Alert Bay, dock",50.580209,-126.927371,open,32,38,Andy Lamb,2003,2,1,1,3,0,"Alert Bay, dock",1,0
2003-05-24T12:34:00Z,NA,NA,Anderson Bay,49.512358,-124.130188,open,130,52,Charlie Gibbs,2003,2,1,1,3,0,Anderson Bay,1,0
2003-05-24T14:35:00Z,NA,NA,Stubbs Island,50.604014,-126.819704,open,88,45,Andy Lamb,2003,1,1,1,2,0,Stubbs Island,1,0
2003-05-24T17:47:00Z,NA,NA,Walt's Wall,50.588088,-126.833791,open,96,56,Andy Lamb,2003,2,1,1,3,0,Walt's Wall,1,0
2003-05-25T11:52:00Z,NA,NA,Snapper Gulch,49.673366,-124.085439,open,105,39,Charlie Gibbs,2003,2,1,1,3,0,Snapper Gulch,1,0
2003-05-26T13:30:00Z,NA,NA,"Seymour Bay, south point bull kelp",49.3415,-123.35383,open,57,57,Donna Gibbs,2003,NA,NA,0,1,0,"Seymour Bay, south point bull kelp",1,0
2003-05-26T14:35:00Z,NA,NA,Lookout Point,49.37702,-123.28948,open,60,35,Donna Gibbs,2003,6,1,1,7,0,Lookout Point,1,0
2003-06-02T11:07:00Z,NA,NA,Moore Point,49.6188,-124.0646,open,91,51,Andy Lamb,2003,1,1,1,2,0,Moore Point,1,0
2003-06-07T09:52:00Z,NA,NA,"Popham Island, sponge reef",49.36025,-123.49233,open,100,29,Andy Lamb,2003,1,1,1,2,0,"Popham Island, sponge reef",1,0
2003-06-07T11:20:00Z,NA,NA,Hutt boot marker,49.40751,-123.37591,open,58,30,Donna Gibbs,2003,1,1,1,2,0,Hutt boot marker,1,0
2003-06-07T12:30:00Z,NA,NA,Hutt boot marker,49.40751,-123.37591,open,57,39,Andy Lamb,2003,NA,NA,0,1,0,Hutt boot marker,1,0
2003-06-07T12:40:00Z,NA,NA,"Hutt Island, NW",49.407793,-123.387897,open,20,30,Donna Gibbs,2003,1,1,1,2,0,"Hutt Island, NW",1,0
2003-06-16T15:37:00Z,NA,NA,Snapper Gulch,49.673366,-124.085439,open,87,47,Andy Lamb,2003,2,1,1,3,0,Snapper Gulch,1,0
2003-06-17T11:09:00Z,NA,NA,Anderson Bay,49.512358,-124.130188,open,54,62,Andy Lamb,2003,2,1,1,3,0,Anderson Bay,1,0
2003-06-23T11:30:00Z,NA,NA,Hutt boot marker,49.40751,-123.37591,open,99,41,Andy Lamb,2003,3,1,1,4,0,Hutt boot marker,1,0
2003-07-07T10:48:00Z,NA,NA,Diplock Reef,48.933962,-125.116523,open,78,58,Charlie Gibbs,2003,1,1,1,2,0,Diplock Reef,1,0
2003-07-07T15:46:00Z,NA,NA,Mutine Point,48.944087,-125.019779,open,60,51,Charlie Gibbs,2003,2,1,1,3,0,Mutine Point,1,0
2003-07-08T10:48:00Z,NA,NA,Bull Rock,50.898888,-127.525645,open,53,61,Charlie Gibbs,2003,2,1,1,3,0,Bull Rock,1,0
2003-07-08T11:03:00Z,NA,NA,"Popham Island, hot spot reef",49.3575,-123.48253,open,57,56,Andy Lamb,2003,1,1,1,2,0,"Popham Island, hot spot reef",1,0
