form,abundance,exp,type,geogr,month,day,year,stemp,btemp,btime,start,visibility,averagedepth,maxdepth,current,habitat,site_ymd,abundance_recode,presence,exp_binary,num_surveys,multiple_surveys,wasting,region
5103345,0,E,3,11400207,9,13,2015,0,52,47,12,3,NULL,8,3,7,11400207_13_9_2015,1,0,1,1,0,1,11
5172787,0,E,3,11400207,2,20,2010,0,50,51,18,2,6,8,2,7,11400207_20_2_2010,1,0,1,1,0,0,11
34680,2,N,3,11400207,8,28,2002,0,0,46,11,3,NULL,8,3,8,11400207_28_8_2002,3,1,0,1,0,0,11
35540,3,N,3,11400207,8,31,2002,0,0,53,13,4,NULL,8,3,8,11400207_31_8_2002,4,1,0,1,0,0,11
5173034,0,E,3,11410001,4,20,2010,0,48,50,15,2,6,8,1,10,11410001_20_4_2010,1,0,1,1,0,0,11
5028613,2,E,3,11450101,8,19,2009,51,51,25,13,3,NULL,9,1,12,11450101_19_8_2009,3,1,1,1,0,0,11
20909,2,N,3,11460102,8,1,2000,0,50,53,16,3,NULL,5,2,2,11460102_1_8_2000,3,1,0,3,1,0,11
5070011,2,E,3,11460103,2,13,2005,0,43,46,16,3,NULL,10,1,8,11460103_13_2_2005,3,1,1,1,0,0,11
5090260,2,N,3,11460103,1,14,2010,0,49,45,8,3,NULL,8,3,12,11460103_14_1_2010,3,1,0,2,1,0,11
5084117,2,E,3,11460103,5,14,2005,53,48,44,13,3,NULL,7,2,12,11460103_14_5_2005,3,1,1,1,0,0,11
5090223,2,N,3,11460103,7,14,2010,48,48,60,14,3,NULL,9,2,8,11460103_14_7_2010,3,1,0,1,0,0,11
5082502,3,E,3,11460103,9,14,2004,0,46,52,14,4,NULL,9,2,8,11460103_14_9_2004,4,1,1,1,0,0,11
5077671,0,N,3,11460103,10,15,2013,0,49,69,13,3,NULL,9,2,8,11460103_15_10_2013,1,0,0,1,0,0,11
5111407,0,E,3,11460103,5,15,2016,50,50,55,11,2,8,10,3,7,11460103_15_5_2016,1,0,1,1,0,0,11
5096683,0,E,3,11460103,8,15,2004,0,49,61,12,3,NULL,9,2,7,11460103_15_8_2004,1,0,1,1,0,0,11
5103477,1,E,3,11460103,8,15,2009,0,47,53,8,3,NULL,9,1,11,11460103_15_8_2009,2,1,1,1,0,0,11
5103480,0,E,3,11460103,9,15,2009,0,48,48,14,3,NULL,9,2,11,11460103_15_9_2009,1,0,1,1,0,0,11
5117990,0,E,3,11460103,5,16,2009,0,46,49,12,3,7,9,2,7,11460103_16_5_2009,1,0,1,1,0,0,11
5125548,0,E,3,11460103,3,17,2005,0,48,60,16,3,6,9,2,11,11460103_17_3_2005,1,0,1,1,0,0,11
5125673,0,N,3,11460103,7,17,2005,0,43,48,8,4,7,9,2,7,11460103_17_7_2005,1,0,0,1,0,0,11
5162155,2,N,3,11460103,10,18,2019,0,45,44,12,3,8,9,3,11,11460103_18_10_2019,3,1,0,2,1,0,11
5138868,0,E,3,11460103,3,18,2004,0,45,55,12,3,6,10,1,7,11460103_18_3_2004,1,0,1,1,0,0,11
5140982,1,N,3,11460103,4,18,2018,0,50,42,11,3,5,6,3,2,11460103_18_4_2018,2,1,0,1,0,0,11
5139705,0,E,3,11460103,9,18,2005,0,46,40,10,2,8,10,2,11,11460103_18_9_2005,1,0,1,1,0,0,11
5172814,0,E,3,11460103,3,20,2010,0,50,47,13,2,7,9,1,7,11460103_20_3_2010,1,0,1,1,0,0,11
5091011,2,E,3,11460103,10,29,2014,0,51,61,8,3,NULL,9,1,8,11460103_29_10_2014,3,1,1,1,0,1,11
5090257,2,N,3,11460103,9,30,2014,0,49,40,8,3,NULL,9,3,12,11460103_30_9_2014,3,1,0,2,1,1,11
20656,0,N,3,11460103,8,5,2000,0,48,47,11,4,NULL,7,2,2,11460103_5_8_2000,1,0,0,4,1,0,11
5070364,0,E,3,11460104,3,13,2005,0,45,31,9,3,NULL,10,2,12,11460104_13_3_2005,1,0,1,3,1,0,11
5090262,1,N,3,11460104,1,14,2010,0,47,40,15,3,NULL,11,3,12,11460104_14_1_2010,2,1,0,1,0,0,11
5090211,2,N,3,11460104,2,14,2010,48,48,60,15,3,NULL,13,2,8,11460104_14_2_2010,3,1,0,1,0,0,11
5090225,0,N,3,11460104,7,14,2010,48,48,60,8,3,NULL,12,2,1,11460104_14_7_2010,1,0,0,1,0,0,11
5090226,0,N,3,11460104,8,14,2010,47,47,60,10,3,NULL,14,2,8,11460104_14_8_2010,1,0,0,1,0,0,11
5103478,0,E,3,11460104,8,15,2009,0,47,44,12,3,NULL,10,3,11,11460104_15_8_2009,1,0,1,1,0,0,11
5117993,0,E,3,11460104,6,16,2009,0,46,38,11,3,8,11,3,10,11460104_16_6_2009,1,0,1,1,0,0,11
36054,0,E,3,11460104,10,2,2009,48,48,42,11,3,NULL,10,2,2,11460104_2_10_2009,1,0,1,3,1,0,11
35899,0,N,3,11460104,4,26,2003,45,44,40,11,3,NULL,10,2,2,11460104_26_4_2003,1,0,0,2,1,0,11
5090258,2,N,3,11460104,9,30,2014,0,48,34,14,3,NULL,12,3,12,11460104_30_9_2014,3,1,0,1,0,1,11
5084155,3,E,3,11460105,4,14,2005,58,48,46,16,3,NULL,8,2,2,11460105_14_4_2005,4,1,1,1,0,0,11
20659,1,N,3,11460401,8,27,2000,43,44,40,13,2,NULL,8,2,12,11460401_27_8_2000,2,1,0,1,0,0,11
5070365,0,E,3,11460402,3,13,2005,0,45,31,12,3,NULL,8,1,12,11460402_13_3_2005,1,0,1,2,1,0,11
5090232,3,N,3,11460402,8,14,2010,48,48,60,15,3,NULL,9,1,12,11460402_14_8_2010,4,1,0,1,0,0,11
5162154,0,N,3,11460402,10,17,2019,0,45,48,16,3,6,8,2,11,11460402_17_10_2019,1,0,0,2,1,0,11
5090204,3,N,3,11460402,9,30,2014,48,48,60,17,3,NULL,9,2,12,11460402_30_9_2014,4,1,0,2,1,1,11
5070366,0,E,3,11460403,3,13,2005,0,45,29,15,4,NULL,8,2,12,11460403_13_3_2005,1,0,1,2,1,0,11
5090261,2,N,3,11460404,1,14,2010,0,49,45,12,3,NULL,8,3,12,11460404_14_1_2010,3,1,0,1,0,0,11
5090210,3,N,3,11460404,3,14,2010,48,48,60,13,3,NULL,9,2,12,11460404_14_3_2010,4,1,0,1,0,0,11
5084114,2,E,3,11460404,4,14,2005,0,48,40,19,3,NULL,9,2,12,11460404_14_4_2005,3,1,1,1,0,0,11
5090228,3,N,3,11460404,8,14,2010,47,47,60,12,3,NULL,9,2,12,11460404_14_8_2010,4,1,0,1,0,0,11
5118062,2,E,3,11460405,6,16,2009,0,46,45,9,3,7,10,1,11,11460405_16_6_2009,3,1,1,1,0,0,11
5070116,0,E,3,11480101,4,13,2005,0,43,37,11,3,NULL,5,1,12,11480101_13_4_2005,1,0,1,1,0,0,11
5082503,2,E,3,11480101,9,14,2004,0,45,23,12,2,NULL,4,2,12,11480101_14_9_2004,3,1,1,1,0,0,11
5111892,0,E,3,11480101,5,16,2016,50,50,52,12,3,5,6,1,2,11480101_16_5_2016,1,0,1,1,0,0,11
59349,0,E,3,11480101,8,21,2007,0,51,45,15,2,NULL,7,1,12,11480101_21_8_2007,1,0,1,1,0,0,11
40400,2,N,3,11490100,4,13,2004,57,48,45,8,2,NULL,9,3,2,11490100_13_4_2004,3,1,0,1,0,0,11
20900,3,N,3,11490300,8,2,2000,0,0,44,17,3,NULL,6,3,12,11490300_2_8_2000,4,1,0,1,0,0,11
20902,3,N,3,11490301,8,2,2000,0,50,41,16,3,NULL,10,0,12,11490301_2_8_2000,4,1,0,4,1,0,11
20897,2,N,3,11490401,8,1,2000,0,50,48,9,4,NULL,6,2,1,11490401_1_8_2000,3,1,0,3,1,0,11
19948,3,N,3,11490501,8,5,2000,0,51,44,9,3,NULL,7,3,11,11490501_5_8_2000,4,1,0,2,1,0,11
5082501,2,E,3,11490502,9,14,2004,0,46,52,16,3,NULL,5,3,12,11490502_14_9_2004,3,1,1,1,0,0,11
5162147,0,N,3,11490502,10,15,2019,0,44,43,20,2,3,4,3,9,11490502_15_10_2019,1,0,0,2,1,0,11
5103474,2,E,3,11490502,7,15,2009,0,48,44,21,2,NULL,4,3,9,11490502_15_7_2009,3,1,1,1,0,0,11
5096682,1,E,3,11490502,8,15,2004,0,49,61,10,3,NULL,6,2,2,11490502_15_8_2004,2,1,1,1,0,0,11
5138860,0,E,3,11490502,1,18,2004,0,45,59,9,3,4,5,3,9,11490502_18_1_2004,1,0,1,1,0,0,11
5140983,2,N,3,11490502,4,18,2018,0,46,36,21,3,3,4,3,2,11490502_18_4_2018,3,1,0,1,0,0,11
18046,3,N,3,11490502,12,2,2009,47,47,45,16,3,NULL,6,3,4,11490502_2_12_2009,4,1,0,4,1,0,11
35898,2,N,3,11490502,4,22,2003,45,45,40,15,2,NULL,4,3,10,11490502_22_4_2003,3,1,0,2,1,0,11
5138859,0,E,3,11490502,3,31,2018,0,45,42,20,3,4,5,3,9,11490502_31_3_2018,1,0,1,1,0,0,11
5096700,0,E,3,11490503,4,13,2015,0,50,61,11,3,NULL,8,2,2,11490503_13_4_2015,1,0,1,1,0,1,11
33755,2,N,3,11490503,11,2,2009,49,47,40,17,2,NULL,10,2,12,11490503_2_11_2009,3,1,0,3,1,0,11
5090991,3,E,3,11490503,10,27,2014,0,51,68,16,3,NULL,9,2,2,11490503_27_10_2014,4,1,1,1,0,1,11
5090999,3,E,3,11490503,10,28,2014,0,52,71,10,3,NULL,8,2,2,11490503_28_10_2014,4,1,1,1,0,1,11
5103507,1,E,3,11490504,8,15,2009,0,48,58,14,3,NULL,10,1,2,11490504_15_8_2009,2,1,1,1,0,0,11
36132,2,N,3,11490601,9,13,2002,47,47,48,13,3,NULL,9,2,2,11490601_13_9_2002,3,1,0,3,1,0,11
5161262,0,E,3,11490601,9,20,2019,63,54,56,17,3,6,8,1,3,11490601_20_9_2019,1,0,1,1,0,0,11
35897,0,N,3,11490601,4,22,2003,45,45,45,9,2,NULL,9,2,3,11490601_22_4_2003,1,0,0,2,1,0,11
47433,0,N,3,11490601,8,25,2004,0,50,36,12,2,NULL,9,2,3,11490601_25_8_2004,1,0,0,1,0,0,11
5032686,3,N,3,11490601,3,26,2010,45,43,60,11,5,NULL,10,2,3,11490601_26_3_2010,4,1,0,1,0,0,11
20899,3,N,3,11490701,8,2,2000,0,50,45,10,3,NULL,10,3,4,11490701_2_8_2000,4,1,0,4,1,0,11
5040330,0,E,3,11490702,4,10,2010,0,50,32,15,3,NULL,4,2,11,11490702_10_4_2010,1,0,1,2,1,0,11
5040408,3,E,3,11490702,5,10,2010,0,48,34,16,3,NULL,6,2,12,11490702_10_5_2010,4,1,1,2,1,0,11
5161264,0,E,3,11490702,9,15,2019,58,52,43,17,2,6,9,3,2,11490702_15_9_2019,1,0,1,1,0,0,11
5161265,0,E,3,11490702,9,16,2019,59,51,46,10,3,7,10,2,2,11490702_16_9_2019,1,0,1,1,0,0,11
20917,3,N,3,11490702,8,3,2000,55,0,50,11,1,NULL,1,3,10,11490702_3_8_2000,4,1,0,1,0,0,11
5040332,3,E,3,11490703,5,10,2010,0,50,42,10,3,NULL,6,2,11,11490703_10_5_2010,4,1,1,2,1,0,11
5051285,2,E,3,11490703,2,11,2009,50,50,52,11,3,NULL,6,3,2,11490703_11_2_2009,3,1,1,1,0,0,11
5077637,2,N,3,11490703,10,13,2013,0,51,86,10,3,NULL,8,2,12,11490703_13_10_2013,3,1,0,1,0,0,11
5070014,2,E,3,11490703,4,13,2005,0,43,55,8,3,NULL,9,2,12,11490703_13_4_2005,3,1,1,1,0,0,11
5090236,2,N,3,11490703,10,14,2010,49,49,50,13,3,NULL,11,2,1,11490703_14_10_2010,3,1,0,1,0,0,11
5084069,0,E,3,11490703,3,14,2005,0,49,39,13,3,NULL,8,1,12,11490703_14_3_2005,1,0,1,1,0,0,11
5090268,3,N,3,11490703,4,14,2010,0,50,45,8,3,NULL,9,3,1,11490703_14_4_2010,4,1,0,2,1,0,11
5082736,2,N,3,11490703,4,14,2014,0,47,52,11,4,NULL,11,2,12,11490703_14_4_2014,3,1,0,1,0,1,11
5111399,0,E,3,11490703,5,14,2016,50,50,60,16,3,7,8,2,2,11490703_14_5_2016,1,0,1,1,0,0,11
5090219,3,N,3,11490703,6,14,2010,49,49,60,10,3,NULL,10,2,12,11490703_14_6_2010,4,1,0,1,0,0,11
5082504,2,E,3,11490703,8,14,2004,0,45,49,17,3,NULL,9,3,12,11490703_14_8_2004,3,1,1,1,0,0,11
5077670,2,N,3,11490703,10,15,2013,0,50,62,10,3,NULL,10,2,12,11490703_15_10_2013,3,1,0,1,0,0,11
5096684,0,E,3,11490703,8,15,2004,0,50,60,18,3,NULL,10,2,11,11490703_15_8_2004,1,0,1,2,1,0,11
5096667,0,E,3,11490703,9,15,2004,0,50,62,16,3,NULL,11,2,11,11490703_15_9_2004,1,0,1,1,0,0,11
5103479,0,E,3,11490703,9,15,2009,0,48,56,9,3,NULL,9,3,11,11490703_15_9_2009,1,0,1,1,0,0,11
5162150,0,N,3,11490703,10,16,2019,0,45,52,13,3,7,9,2,11,11490703_16_10_2019,1,0,0,2,1,0,11
5140963,0,N,3,11490703,4,16,2018,0,52,40,14,3,6,8,2,2,11490703_16_4_2018,1,0,0,1,0,0,11
5117991,1,E,3,11490703,5,16,2009,0,47,55,16,3,7,10,1,11,11490703_16_5_2009,2,1,1,1,0,0,11
5111891,1,E,3,11490703,5,16,2016,50,50,59,10,2,10,12,3,2,11490703_16_5_2016,2,1,1,1,0,0,11
5015890,0,N,3,11490703,6,16,2008,0,46,46,10,2,NULL,10,2,12,11490703_16_6_2008,1,0,0,1,0,0,11
5117994,2,E,3,11490703,6,16,2009,0,47,58,16,3,8,10,3,11,11490703_16_6_2009,3,1,1,1,0,0,11
5118004,0,E,3,11490703,7,16,2009,0,47,57,16,3,7,9,3,11,11490703_16_7_2009,1,0,1,1,0,0,11
5125543,0,E,3,11490703,1,17,2005,0,49,60,15,3,6,9,2,11,11490703_17_1_2005,1,0,1,1,0,0,11
5138862,3,E,3,11490703,1,18,2004,0,45,59,15,4,7,10,2,11,11490703_18_1_2004,4,1,1,1,0,0,11
5138869,3,E,3,11490703,3,18,2004,0,45,59,16,4,6,10,2,11,11490703_18_3_2004,4,1,1,1,0,0,11
5139707,0,E,3,11490703,9,18,2005,0,46,30,16,1,8,11,1,11,11490703_18_9_2005,1,0,1,1,0,0,11
5075003,1,E,3,11490703,8,19,2013,0,51,55,7,3,NULL,9,2,12,11490703_19_8_2013,2,1,1,1,0,0,11
33748,2,E,3,11490703,10,2,2009,47,47,38,17,3,NULL,10,2,2,11490703_2_10_2009,3,1,1,2,1,0,11
35895,0,N,3,11490703,4,20,2003,45,45,42,12,3,NULL,8,2,12,11490703_20_4_2003,1,0,0,2,1,0,11
5141297,2,N,3,11490703,4,20,2018,0,46,49,16,3,5,8,1,2,11490703_20_4_2018,3,1,0,1,0,0,11
59207,2,E,3,11490703,8,23,2007,0,49,60,10,3,NULL,8,3,12,11490703_23_8_2007,3,1,1,1,0,0,11
47501,0,N,3,11490703,8,24,2004,0,49,43,10,2,NULL,10,2,12,11490703_24_8_2004,1,0,0,1,0,0,11
5091000,3,E,3,11490703,10,28,2014,0,50,63,13,3,NULL,11,2,12,11490703_28_10_2014,4,1,1,1,0,1,11
19307,3,N,3,11490703,3,28,2002,0,0,47,10,4,NULL,11,2,12,11490703_28_3_2002,4,1,0,1,0,0,11
5091036,3,E,3,11490703,10,29,2014,0,52,52,15,3,NULL,10,2,12,11490703_29_10_2014,4,1,1,1,0,1,11
34785,2,N,3,11490703,8,29,2002,0,0,48,14,4,NULL,11,2,12,11490703_29_8_2002,3,1,0,1,0,0,11
40821,0,N,3,11490703,2,3,2005,0,48,49,14,3,NULL,10,2,2,11490703_3_2_2005,1,0,0,1,0,0,11
20920,3,N,3,11490703,8,3,2000,0,50,45,17,4,NULL,8,2,2,11490703_3_8_2000,4,1,0,4,1,0,11
5071102,2,E,3,11490703,4,30,2013,0,45,29,14,3,NULL,7,2,12,11490703_30_4_2013,3,1,1,4,1,0,11
5125539,0,E,3,11490703,4,30,2017,0,49,68,13,3,6,9,1,11,11490703_30_4_2017,1,0,1,1,0,0,11
5138857,2,E,3,11490703,3,31,2018,0,45,62,11,4,6,10,2,11,11490703_31_3_2018,3,1,1,1,0,0,11
5051334,2,E,3,11490704,3,11,2009,50,50,42,13,5,NULL,9,3,12,11490704_11_3_2009,3,1,1,1,0,0,11
5070400,3,N,3,11490704,1,13,2005,57,46,42,13,3,NULL,10,2,12,11490704_13_1_2005,4,1,0,4,1,0,11
5077666,2,N,3,11490704,10,13,2013,0,50,57,17,3,NULL,9,2,12,11490704_13_10_2013,3,1,0,1,0,0,11
5082509,2,E,3,11490704,10,14,2004,0,45,59,13,4,NULL,9,2,12,11490704_14_10_2004,3,1,1,1,0,0,11
5082730,2,N,3,11490704,12,14,2004,0,48,68,14,4,NULL,10,2,8,11490704_14_12_2004,3,1,0,1,0,0,11
5090269,2,N,3,11490704,4,14,2010,0,50,45,11,3,NULL,9,3,12,11490704_14_4_2010,3,1,0,2,1,0,11
5096686,0,E,3,11490704,10,15,2004,0,50,62,13,3,NULL,10,2,7,11490704_15_10_2004,1,0,1,2,1,0,11
5096699,0,E,3,11490704,12,15,2004,0,50,60,15,3,NULL,9,2,7,11490704_15_12_2004,1,0,1,1,0,0,11
5103473,0,E,3,11490704,7,15,2009,0,49,59,17,3,NULL,9,2,11,11490704_15_7_2009,1,0,1,1,0,0,11
5162149,0,N,3,11490704,10,16,2019,0,45,57,9,3,6,7,2,11,11490704_16_10_2019,1,0,0,2,1,0,11
5118003,0,E,3,11490704,7,16,2009,0,47,55,12,3,7,10,2,11,11490704_16_7_2009,1,0,1,1,0,0,11
5125546,1,E,3,11490704,3,17,2005,0,48,61,8,3,7,10,2,11,11490704_17_3_2005,2,1,1,1,0,0,11
5134044,0,E,3,11490704,3,17,2010,60,49,49,14,3,6,9,1,11,11490704_17_3_2010,1,0,1,1,0,0,11
5140965,0,N,3,11490704,4,17,2018,0,46,50,10,3,5,6,1,11,11490704_17_4_2018,1,0,0,1,0,0,11
5125670,0,N,3,11490704,8,17,2005,0,45,57,8,4,7,10,3,11,11490704_17_8_2005,1,0,0,1,0,0,11
5139711,0,E,3,11490704,11,18,2005,0,45,40,12,2,8,11,2,11,11490704_18_11_2005,1,0,1,1,0,0,11
5138863,0,E,3,11490704,2,18,2004,0,45,58,10,4,6,10,1,11,11490704_18_2_2004,1,0,1,1,0,0,11
5111897,0,E,3,11490704,5,18,2016,49,49,55,14,3,8,9,3,11,11490704_18_5_2016,1,0,1,1,0,0,11
5139700,0,E,3,11490704,7,18,2005,0,47,38,14,3,8,10,2,11,11490704_18_7_2005,1,0,1,1,0,0,11
5161268,0,E,3,11490704,9,18,2019,64,53,46,15,3,6,10,2,7,11490704_18_9_2019,1,0,1,1,0,0,11
5075005,2,E,3,11490704,8,20,2013,0,51,51,7,3,NULL,8,2,12,11490704_20_8_2013,3,1,1,1,0,0,11
59223,0,E,3,11490704,8,24,2007,0,50,54,14,2,NULL,8,2,12,11490704_24_8_2007,1,0,1,1,0,0,11
5070010,2,E,3,11490704,4,30,2013,0,43,55,12,3,NULL,8,2,2,11490704_30_4_2013,3,1,1,1,0,0,11
35504,2,N,3,11490704,8,30,2002,0,0,47,13,3,NULL,13,2,12,11490704_30_8_2002,3,1,0,1,0,0,11
20931,3,N,3,11490704,8,4,2000,0,0,42,16,4,NULL,7,2,2,11490704_4_8_2000,4,1,0,4,1,0,11
20928,0,N,3,11490705,8,4,2000,0,48,22,12,2,NULL,10,1,11,11490705_4_8_2000,1,0,0,2,1,0,11
5047114,0,N,3,11490706,12,11,2004,0,44,49,20,4,NULL,6,3,12,11490706_11_12_2004,1,0,0,1,0,0,11
5047123,2,N,3,11490706,4,13,2011,0,43,47,13,4,NULL,6,3,12,11490706_13_4_2011,3,1,0,2,1,0,11
36061,1,E,3,11490706,9,13,2002,46,46,50,10,4,NULL,13,3,12,11490706_13_9_2002,2,1,1,3,1,0,11
5032683,0,N,3,11490706,3,25,2010,46,43,51,17,5,NULL,11,2,12,11490706_25_3_2010,1,0,0,1,0,0,11
20660,0,N,3,11490706,8,27,2000,44,43,30,14,3,NULL,10,3,12,11490706_27_8_2000,1,0,0,1,0,0,11
5040328,2,E,3,11490707,4,10,2010,0,50,38,9,4,NULL,6,2,12,11490707_10_4_2010,3,1,1,2,1,0,11
5047078,0,N,3,11490707,12,11,2004,0,43,45,10,4,NULL,7,3,12,11490707_11_12_2004,1,0,0,1,0,0,11
5051296,0,E,3,11490707,3,11,2009,48,48,43,8,4,NULL,9,2,12,11490707_11_3_2009,1,0,1,1,0,0,11
5051336,0,E,3,11490707,4,11,2009,48,48,40,8,5,NULL,9,2,12,11490707_11_4_2009,1,0,1,1,0,0,11
5052034,0,N,3,11490707,4,11,2010,0,44,36,8,3,NULL,9,2,12,11490707_11_4_2010,1,0,0,2,1,0,11
5077665,0,N,3,11490707,10,13,2013,0,50,60,15,3,NULL,8,2,12,11490707_13_10_2013,1,0,0,1,0,0,11
5071109,2,E,3,11490707,2,13,2005,0,45,31,12,3,NULL,6,2,12,11490707_13_2_2005,3,1,1,4,1,0,11
5096691,0,E,3,11490707,4,13,2015,0,50,60,9,3,NULL,8,2,11,11490707_13_4_2015,1,0,1,1,0,1,11
20665,1,N,3,11490707,8,13,2000,43,41,35,12,2,NULL,9,3,12,11490707_13_8_2000,2,1,0,1,0,0,11
5082510,2,E,3,11490707,10,14,2004,0,45,47,16,4,NULL,9,2,12,11490707_14_10_2004,3,1,1,1,0,0,11
5090237,0,N,3,11490707,10,14,2010,49,49,61,10,3,NULL,13,2,12,11490707_14_10_2010,1,0,0,1,0,0,11
5077669,0,N,3,11490707,10,14,2013,0,50,56,16,3,NULL,8,2,12,11490707_14_10_2013,1,0,0,1,0,0,11
5090207,0,N,3,11490707,2,14,2010,49,49,60,16,3,NULL,13,2,12,11490707_14_2_2010,1,0,0,1,0,0,11
5090267,2,N,3,11490707,3,14,2010,0,50,43,16,3,NULL,9,2,12,11490707_14_3_2010,3,1,0,1,0,0,11
5082735,0,N,3,11490707,4,14,2014,0,47,60,9,4,NULL,10,2,12,11490707_14_4_2014,1,0,0,1,0,1,11
5084116,2,E,3,11490707,5,14,2005,0,49,49,7,3,NULL,9,1,12,11490707_14_5_2005,3,1,1,1,0,0,11
5111366,0,E,3,11490707,5,14,2016,50,50,59,13,3,8,10,2,11,11490707_14_5_2016,1,0,1,1,0,0,11
5082508,0,E,3,11490707,7,14,2004,0,43,20,14,4,NULL,10,3,12,11490707_14_7_2004,1,0,1,1,0,0,11
5162146,0,N,3,11490707,10,15,2019,0,44,46,15,3,7,8,2,11,11490707_15_10_2019,1,0,0,2,1,0,11
5096696,0,E,3,11490707,12,15,2004,0,50,60,8,3,NULL,8,2,11,11490707_15_12_2004,1,0,1,1,0,0,11
5103469,0,E,3,11490707,6,15,2009,0,49,54,15,3,NULL,10,2,11,11490707_15_6_2009,1,0,1,1,0,0,11
5096665,0,E,3,11490707,9,15,2004,0,50,62,10,3,NULL,10,2,11,11490707_15_9_2004,1,0,1,1,0,0,11
5162151,0,N,3,11490707,10,16,2019,0,45,53,16,3,7,8,2,11,11490707_16_10_2019,1,0,0,2,1,0,11
5140964,0,N,3,11490707,4,16,2018,0,50,35,16,3,5,5,1,11,11490707_16_4_2018,1,0,0,1,0,0,11
5117989,0,E,3,11490707,5,16,2009,0,46,50,10,3,7,9,2,11,11490707_16_5_2009,1,0,1,1,0,0,11
5015891,0,N,3,11490707,6,16,2008,0,46,28,15,3,NULL,8,2,12,11490707_16_6_2008,1,0,0,1,0,0,11
5117995,0,E,3,11490707,7,16,2009,0,46,47,10,3,8,10,2,11,11490707_16_7_2009,1,0,1,1,0,0,11
5125545,0,E,3,11490707,2,17,2005,0,49,60,13,3,5,8,2,11,11490707_17_2_2005,1,0,1,1,0,0,11
5125547,0,E,3,11490707,3,17,2005,0,48,60,13,3,6,9,3,11,11490707_17_3_2005,1,0,1,1,0,0,11
5111895,1,E,3,11490707,5,17,2016,49,49,55,15,3,8,9,3,11,11490707_17_5_2016,2,1,1,2,1,0,11
5125672,0,N,3,11490707,6,17,2005,0,45,62,16,3,6,7,3,11,11490707_17_6_2005,1,0,0,1,0,0,11
5139710,0,E,3,11490707,10,18,2005,52,47,47,17,2,6,8,2,11,11490707_18_10_2005,1,0,1,1,0,0,11
5138867,0,E,3,11490707,3,18,2004,0,45,57,10,4,6,8,2,11,11490707_18_3_2004,1,0,1,1,0,0,11
5140981,0,N,3,11490707,4,18,2018,0,46,42,9,3,5,6,1,11,11490707_18_4_2018,1,0,0,1,0,0,11
5111896,0,E,3,11490707,5,18,2016,49,49,52,9,3,8,10,3,11,11490707_18_5_2016,1,0,1,1,0,0,11
5139703,0,E,3,11490707,8,18,2005,0,46,43,14,1,8,10,2,11,11490707_18_8_2005,1,0,1,1,0,0,11
5139706,0,E,3,11490707,9,18,2005,0,46,43,12,2,7,10,2,11,11490707_18_9_2005,1,0,1,1,0,0,11
5075004,2,E,3,11490707,8,19,2013,0,52,61,13,3,NULL,8,2,12,11490707_19_8_2013,3,1,1,1,0,0,11
36058,0,N,3,11490707,12,2,2009,50,47,44,10,3,NULL,8,2,12,11490707_2_12_2009,1,0,0,3,1,0,11
5172785,0,E,3,11490707,2,20,2010,0,52,64,11,3,6,10,1,11,11490707_20_2_2010,1,0,1,1,0,0,11
5172794,0,E,3,11490707,3,20,2010,0,52,61,10,3,6,9,1,11,11490707_20_3_2010,1,0,1,1,0,0,11
59204,0,E,3,11490707,8,20,2007,0,49,48,18,2,NULL,10,3,12,11490707_20_8_2007,1,0,1,1,0,0,11
35896,0,N,3,11490707,4,21,2003,45,45,40,9,3,NULL,10,2,12,11490707_21_4_2003,1,0,0,2,1,0,11
59222,0,E,3,11490707,8,23,2007,0,50,49,19,2,NULL,10,3,12,11490707_23_8_2007,1,0,1,1,0,0,11
59205,0,E,3,11490707,8,24,2007,0,49,45,9,3,NULL,11,2,12,11490707_24_8_2007,1,0,1,1,0,0,11
5082901,0,E,3,11490707,10,26,2013,0,48,53,20,1,NULL,9,2,12,11490707_26_10_2013,1,0,1,1,0,0,11
19309,0,N,3,11490707,3,26,2002,0,0,42,18,3,NULL,9,2,12,11490707_26_3_2002,1,0,0,1,0,0,11
5032687,0,N,3,11490707,3,26,2010,45,42,45,15,5,NULL,10,2,12,11490707_26_3_2010,1,0,0,1,0,0,11
20661,2,N,3,11490707,8,26,2000,44,43,40,16,2,NULL,11,3,12,11490707_26_8_2000,3,1,0,1,0,0,11
5090989,2,E,3,11490707,10,27,2014,0,53,63,10,3,NULL,10,2,12,11490707_27_10_2014,3,1,1,1,0,1,11
5082918,0,E,3,11490707,10,28,2013,0,48,47,10,3,NULL,7,2,12,11490707_28_10_2013,1,0,1,1,0,0,11
5032693,3,N,3,11490707,3,28,2010,45,42,40,15,5,NULL,10,3,12,11490707_28_3_2010,4,1,0,1,0,0,11
34683,3,N,3,11490707,8,29,2002,0,0,46,17,3,NULL,8,2,2,11490707_29_8_2002,4,1,0,2,1,0,11
20904,2,N,2,11490707,8,3,2000,0,50,47,10,4,NULL,6,2,12,11490707_3_8_2000,3,1,0,5,1,0,11
5070018,3,E,3,11490707,4,30,2013,45,45,51,16,3,NULL,7,2,12,11490707_30_4_2013,4,1,1,3,1,0,11
5030417,2,N,3,11490707,7,9,2008,45,0,25,8,4,NULL,8,2,12,11490707_9_7_2008,3,1,0,1,0,0,11
5034019,2,N,3,11490708,4,10,2004,0,46,46,16,3,NULL,6,2,12,11490708_10_4_2004,3,1,0,1,0,0,11
